sentiment,message,tweetid,cleaned_message,tweet_date,sentiment_compound,sentiment_pos,sentiment_neu,sentiment_neg,sentiment_category,month
1,"When Exxon-Mobile is the voice of reason on climate change, you've got problems. https://t.co/SBKWPhbR3M",807378107564965888,"when exxon mobile is the voice of reason on climate change, you ve got problems.",2016-12-10 01:15:15.860,-0.4019,0.0,0.828,0.172,negative,2016-12
0,If anyone needs a respite from global warming come over to my parents' house,813922417622061056,if anyone needs a respite from global warming come over to my parents house,2016-12-28 02:40:00.965,0.1531,0.118,0.882,0.0,positive,2016-12
1,"RT @Donnaphoto: Well now isn't that just magic, Donnie?  No climate change anywhere. I bet that's sugar or photoshopped… ",811638806042447872,"rt donnaphoto: well now isn t that just magic, donnie? no climate change anywhere. i bet that s sugar or photoshopped",2016-12-21 19:25:45.537,-0.0258,0.103,0.788,0.108,neutral,2016-12
0,RT @teknotus: Trumps solution to global warming is to create a nuclear winter.,812395485835231232,rt teknotus: trumps solution to global warming is to create a nuclear winter.,2016-12-23 21:32:32.058,0.6124,0.4,0.6,0.0,positive,2016-12
-1,"RT @mcarrington: SHOCK: The 'Father of global warming', James Hansen, dials back alarm https://t.co/vHKoqtuKXP #FAKEGlobalWarming… ",805499713944506368,"rt mcarrington: shock: the father of global warming , james hansen, dials back alarm fakeglobalwarming",2016-12-04 20:51:11.922,-0.694,0.0,0.694,0.306,negative,2016-12
0,To me that would interfere in climate change for the worst. This is probably what climate change monies r all about… https://t.co/hZgfFQqjeD,808364338293641217,to me that would interfere in climate change for the worst. this is probably what climate change monies r all about,2016-12-12 18:34:11.589,-0.6249,0.0,0.83,0.17,negative,2016-12
1,RT @Eugene_Robinson: Trump can’t deny climate change without a fight https://t.co/vWgwkE8GTi,809729264182501376,rt eugene_robinson: trump can t deny climate change without a fight,2016-12-16 12:57:55.280,-0.0557,0.174,0.636,0.191,negative,2016-12
1,Half the world's species failing to cope with global warming as Earth races towards its sixth mass extinction… https://t.co/ghEfDnV8gS,807139841322450944,half the world s species failing to cope with global warming as earth races towards its sixth mass extinction,2016-12-09 09:28:28.761,-0.4019,0.073,0.776,0.151,negative,2016-12
2,RT @JoelAchenbach: Trump transition asks Energy Dept for names of anyone at meetings on  climate change @eilperin @StevenMufson https://t.c…,807402753622319104,rt joelachenbach: trump transition asks energy dept for names of anyone at meetings on climate change eilperin stevenmufson,2016-12-10 02:53:11.938,0.2732,0.104,0.896,0.0,positive,2016-12
-1,@OMGTheMess we said no to climate change crap under Tony. What gave them the power to ignore us. It was a mandate?,811486040863051776,omgthemess we said no to climate change crap under tony. what gave them the power to ignore us. it was a mandate?,2016-12-21 09:18:43.480,-0.743,0.0,0.711,0.289,negative,2016-12
2,U.S. Energy Department balks at Trump request for names on climate change https://t.co/nacQFzVAe7 https://t.co/44trjrFvGO,808877093589307393,u.s. energy department balks at trump request for names on climate change,2016-12-14 04:31:41.978,0.2732,0.139,0.861,0.0,positive,2016-12
2,RT @EcoloCYL: .@EP_Environment #CETA contraries direction of our commitments to limit global warming below a temperature rise of 2°C #CETAT…,811628495730315264,rt ecolocyl: . ep_environment ceta contraries direction of our commitments to limit global warming below a temperature rise of 2 c cetat,2016-12-21 18:44:47.367,0.2732,0.154,0.846,0.0,positive,2016-12
1,How climate change could make extreme rain even worse https://t.co/XGwBFOAxo0 by #TIME via @c0nvey,807165421669548033,how climate change could make extreme rain even worse by time via c0nvey,2016-12-09 11:10:07.591,-0.4767,0.0,0.807,0.193,negative,2016-12
1,#SantaHasABadFeelingAbout the next 4 years (&amp; beyond) &amp; global warming,813084573059969024,santahasabadfeelingabout the next 4 years amp; beyond amp; global warming,2016-12-25 19:10:43.255,0.1531,0.167,0.833,0.0,positive,2016-12
2,Trump team memo on climate change alarms Energy Department staff - CNBC https://t.co/wQHwZqjSWW,807738744245809152,trump team memo on climate change alarms energy department staff cnbc,2016-12-11 01:08:18.345,0.0,0.148,0.704,0.148,neutral,2016-12
2,"Under Rex Tillerson's tenure, Exxon Mobil covered up climate change research by their own scientists https://t.co/QV4k11GqdT",807697242052296705,"under rex tillerson s tenure, exxon mobil covered up climate change research by their own scientists",2016-12-10 22:23:23.451,0.0,0.0,1.0,0.0,neutral,2016-12
1,Five reasons to be optimistic about climate change https://t.co/5itsIPZoyZ https://t.co/3x9UrnoVZW,811530674888904704,five reasons to be optimistic about climate change,2016-12-21 12:16:05.061,0.3182,0.204,0.796,0.0,positive,2016-12
1,"RT @MollyMEP: Mark Carney: firms must come clean on exposure to climate change risks - #stranded assets agenda now mainstream
https://t.co/…",808996453112655872,rt mollymep: mark carney: firms must come clean on exposure to climate change risks stranded assets agenda now mainstream,2016-12-14 12:25:59.506,0.3182,0.187,0.723,0.089,positive,2016-12
2,RT @RenewEnergy_RR: Other nations will move forward on climate change 'irrespective' of US https://t.co/J0fhxRjCUU https://t.co/0iuWcKVLtt,810065218206310400,rt renewenergy_rr: other nations will move forward on climate change irrespective of us,2016-12-17 11:12:52.961,0.0,0.0,1.0,0.0,neutral,2016-12
0,@rjparry @trumpbigregrets oDbama believes in climate change n gave a phukk about our pollinators,808671873278078976,rjparry trumpbigregrets odbama believes in climate change n gave a phukk about our pollinators,2016-12-13 14:56:13.643,0.0,0.0,1.0,0.0,neutral,2016-12
1,RT @Karahpreiss: @joshfoxfilm explaining the 'ethical core of the climate change movement' Today the movement prevails! #NoDAPL https://t.c…,805577485681364992,rt karahpreiss: joshfoxfilm explaining the ethical core of the climate change movement today the movement prevails! nodapl,2016-12-05 02:00:14.149,0.5562,0.174,0.826,0.0,positive,2016-12
1,Why I actually like working in the insurance industry? B/c : No climate change skeptics ! https://t.co/BSaTIBjtqI https://t.co/acZ8YohfwX,807217504242135040,why i actually like working in the insurance industry? b c : no climate change skeptics !,2016-12-09 14:37:05.044,-0.1007,0.136,0.652,0.212,negative,2016-12
-1,RT @SaveLiberty1st: Graph of CO2 and temperature for the last 600 million years. No correlation=CO2 doesn't control global warming. Cli…,809732333372841985,rt saveliberty1st: graph of co2 and temperature for the last 600 million years. no correlation co2 doesn t control global warming. cli,2016-12-16 13:10:07.032,-0.3907,0.0,0.832,0.168,negative,2016-12
1,"What has she been doing to 'fight' climate change up until now? No, she doesn't get kudos &amp; her father isn't gettin… https://t.co/FPeKwnuznR",804358290071293953,"what has she been doing to fight climate change up until now? no, she doesn t get kudos amp; her father isn t gettin",2016-12-01 17:15:35.264,-0.5996,0.0,0.811,0.189,negative,2016-12
2,"On global warming and the economy, we’re trapped in an idiotic netherworld https://t.co/GXxDUypyFl https://t.co/If9zgSI0yn",814743051017027584,"on global warming and the economy, we re trapped in an idiotic netherworld",2016-12-30 09:00:55.213,-0.7506,0.082,0.561,0.357,negative,2016-12
1,RT @middleageriot: The same people who reject climate change think the Flintstones are historically accurate. #TrumpTransition #ScienceMatt…,809099729141465090,rt middleageriot: the same people who reject climate change think the flintstones are historically accurate. trumptransition sciencematt,2016-12-14 19:16:22.430,-0.4019,0.0,0.856,0.144,negative,2016-12
2,"RT @summerbrennan: Graham openly supports climate change science, and is vocal about defending it. https://t.co/V1hhU9578q",808086447840333824,"rt summerbrennan: graham openly supports climate change science, and is vocal about defending it.",2016-12-12 00:09:57.342,0.3612,0.152,0.848,0.0,positive,2016-12
0,Mapped: The climate change conversation on Twitter https://t.co/RerRDSLL90,808200537049010177,mapped: the climate change conversation on twitter,2016-12-12 07:43:18.329,0.0,0.0,1.0,0.0,neutral,2016-12
1,RT @pettyblackgirI: Your president literally doesn't believe in climate change. https://t.co/hQu220KC9l,823345387566235649,rt pettyblackgiri: your president literally doesn t believe in climate change.,2017-01-23 02:43:32.070,0.0,0.0,1.0,0.0,neutral,2017-01
1,RT @annie_blackmore: Not only a colossal windbag but a climate change denier. I hope residents of Jaywick and Mersea are listening to Owen…,820008614039523328,rt annie_blackmore: not only a colossal windbag but a climate change denier. i hope residents of jaywick and mersea are listening to owen,2017-01-13 21:44:23.267,0.1531,0.153,0.717,0.129,positive,2017-01
1,"RT @mattryanx: Tomi's favorite hobby in 2016 was calling climate change 'bad weather.' But in 2014, she said it was an agreed-upon… ",819683049164144640,"rt mattryanx: tomi s favorite hobby in 2016 was calling climate change bad weather. but in 2014, she said it was an agreed upon",2017-01-13 00:10:42.552,-0.0644,0.082,0.825,0.093,negative,2017-01
2,Nelson presses Wilbur Ross on protecting climate change data https://t.co/p4s9UqdjAO,823796721612390400,nelson presses wilbur ross on protecting climate change data,2017-01-24 08:36:58.492,0.0,0.0,1.0,0.0,neutral,2017-01
0,RT @paceturf: Cross-check- @turfpathology and @IrrTurfSvcs disagree on climate change - warming cause. What do you think?,818317684429516800,rt paceturf: cross check turfpathology and irrturfsvcs disagree on climate change warming cause. what do you think?,2017-01-09 05:45:14.232,-0.25,0.088,0.769,0.143,negative,2017-01
1,RT @azeem: This could be what a global warming tipping point looks like https://t.co/AnN6bWsxiG,817696748294520832,rt azeem: this could be what a global warming tipping point looks like,2017-01-07 12:37:51.521,0.4767,0.272,0.728,0.0,positive,2017-01
1,@realDonaldTrump how many will die from unchecked humankind climate change? You Fucking Idiot,816036069842055168,realdonaldtrump how many will die from unchecked humankind climate change? you fucking idiot,2017-01-02 22:38:54.924,-0.8173,0.0,0.595,0.405,negative,2017-01
2,"RT @nytimes: With Donald Trump in charge, climate change references were purged from the White House website https://t.co/GjRJV17Mkk",822943501402992641,"rt nytimes: with donald trump in charge, climate change references were purged from the white house website",2017-01-22 00:06:34.942,0.0,0.0,1.0,0.0,neutral,2017-01
0,RT @emlaughsallot88: Bet they are praying to Gaia for global warming to kick in #ldnont #cdnpoli #onpoli https://t.co/HyMXToUEQh,816264215656890372,rt emlaughsallot88: bet they are praying to gaia for global warming to kick in ldnont cdnpoli onpoli,2017-01-03 13:45:29.125,0.4767,0.204,0.796,0.0,positive,2017-01
1,RT @jonniehughes: 1989: When the right (and UK) led the climate change debate. #greengoesbothways https://t.co/WCei0uJXzy via @youtube,816936932882214912,rt jonniehughes: 1989: when the right and uk led the climate change debate. greengoesbothways via youtube,2017-01-05 10:18:37.410,0.0,0.0,1.0,0.0,neutral,2017-01
0,When your fiancé blames you for global warming because you insist on… https://t.co/xMmXTadT1e,820358414765129728,when your fiancé blames you for global warming because you insist on,2017-01-14 20:54:22.259,-0.2732,0.105,0.719,0.176,negative,2017-01
2,BBC News - Badlands on Twitter: US park climate change tweets deleted https://t.co/CUQuUOeUhJ,824171022211543041,bbc news badlands on twitter: us park climate change tweets deleted,2017-01-25 09:24:18.709,0.0,0.0,1.0,0.0,neutral,2017-01
0,Flipboard just told me that White House's climate change &amp; LFBT rights pages have 'disappeared' from a newsfeed I follow...That was quick!,822716960215474176,flipboard just told me that white house s climate change amp; lfbt rights pages have disappeared from a newsfeed i follow...that was quick!,2017-01-21 09:06:23.314,0.0,0.0,1.0,0.0,neutral,2017-01
